Temperature,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
12.59,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.28,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
20.21,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.74,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.98,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
15.87,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.23,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.57,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
17.11,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.11,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.33,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.96,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
20.52,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.75,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.23,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.33,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.07,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
16.49,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
16.98,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.07,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
18.11,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.48,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
20.75,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.13,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.73,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.44,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.58,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
18.36,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.29,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
18.69,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.26,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.49,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.1,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.27,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.44,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.86,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
17.09,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.94,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.58,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
17.27,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.97,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.75,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.83,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.81,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.97,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
16.89,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.48,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,0
16.04,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.53,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.47,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.58,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.62,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.3,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.77,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.02,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.07,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
17.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,0
16,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.57,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.05,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.6,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.71,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.68,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.04,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.04,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
16.9,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.08,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,0
14.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
11.41,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.55,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.35,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.79,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.25,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.5,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.6,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.97,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
15.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.17,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.35,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,1
16.09,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.31,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
19.66,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
20.29,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
22.58,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.21,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
19.57,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.6,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
11.51,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
17.66,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.92,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
18.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,5,1
19.62,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.25,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
23.51,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
24.55,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
25.91,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
19.11,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
21.57,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
18.04,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
17.39,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
22.41,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
20.57,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
19.45,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,6,1
23.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
20.5,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.34,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
21.52,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
22.1,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.06,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
16.5,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
14.83,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.49,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
18.82,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
15.9,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
16.75,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,6,1
17.56,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.87,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.54,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.5,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
19.79,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.79,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
16,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
13.29,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.23,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
16.87,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
14.77,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,6,1
16.21,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
13.61,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.67,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.81,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
18.83,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
13.68,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.92,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
13.54,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.55,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
17.48,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
14.15,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.6,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
15.63,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
12.59,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.53,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.9,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
19.21,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
13.24,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.6,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
16.1,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.38,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
15.85,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
14.98,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.27,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
14.96,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
12.85,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.85,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
21.85,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
21.33,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.94,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.23,1,7,1,7,1,1,0,7,0,7,0,7,0,7,0,7,7,0,0
16.62,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.11,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
18.82,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
17.42,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.21,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
18.83,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.2,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.82,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
21.71,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
23.5,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.02,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.69,2,7,2,7,2,2,0,7,0,7,0,7,0,7,0,7,7,0,0
16.19,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
16.05,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
20.67,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,1
18.27,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.58,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
19.35,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.85,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
22.7,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
25.42,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
26.65,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.19,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
21.52,2,7,2,7,2,2,0,7,0,7,0,7,0,7,0,7,7,0,0
16.44,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
16.39,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,7,0
21.91,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.81,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.54,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
22.6,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.28,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.45,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.6,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
25.79,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.15,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.17,0,7,0,7,0,2,0,7,0,7,0,7,0,7,0,7,7,0,0
14.83,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.12,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,7,0
24.84,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.77,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.5,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
21.6,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
16.72,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.12,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.4,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
24.19,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.72,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.85,0,7,0,7,0,2,0,7,0,7,0,7,0,7,0,7,7,0,0
16.23,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.38,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,7,0
25.15,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.33,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.4,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
18.72,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.17,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
21.01,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
22.42,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
25.62,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
16.19,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.81,0,7,0,7,0,2,0,7,0,7,0,7,0,7,0,7,7,0,0
16.08,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.55,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,7,0
23.18,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.27,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.35,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
21.89,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.8,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
22.49,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
23.6,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
26.77,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.26,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
22.25,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
17.48,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
17.77,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
24.05,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
22,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.27,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
23.42,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.58,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
24.41,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
23.56,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
26.42,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.33,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
22.79,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
18.33,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
20.73,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
23.24,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
24.48,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
24.12,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
24.49,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
21.87,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.61,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.46,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
23.17,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.81,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
21.31,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
18.71,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
17.59,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
21.4,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.6,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.92,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
19.17,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
15.55,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.55,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
19.46,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.87,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.38,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
20.09,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
17.17,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
16.53,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
19.87,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
17.07,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
18.41,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
18.87,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
14.82,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
16.8,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.43,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.28,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.47,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.77,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,1
16.83,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
16.01,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
18.9,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.26,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.83,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
17.43,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.2,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.63,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
19.36,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
20.55,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.25,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.5,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
16.07,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.66,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
18.7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.84,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.05,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
17.12,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.43,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.12,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
18.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.58,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.92,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.04,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
14.65,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.06,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
18.33,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.02,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.5,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
16.79,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.11,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
17.57,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
