,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
1826,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1827,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1828,0,7,0,7,0,2,0,7,0,7,0,7,0,7,0,7,7,0,0
1829,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1830,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,7,0
1831,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1832,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1833,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1834,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1835,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1836,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1837,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1838,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1839,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1840,0,7,0,7,0,2,0,7,0,7,0,7,0,7,0,7,7,0,0
1841,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1842,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,7,0
1843,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1844,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1845,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1846,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1847,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1848,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1849,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1850,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1851,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1852,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
1853,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1854,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1855,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1856,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1857,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1858,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1859,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1860,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1861,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1862,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1863,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1864,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
1865,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1866,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1867,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1868,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1869,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1870,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1871,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1872,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1873,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1874,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1875,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1876,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
1877,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1878,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1879,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1880,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1881,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,1
1882,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1883,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1884,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1885,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1886,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1887,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1888,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,0
1889,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1890,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1891,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1892,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1893,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1894,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1895,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,7,0,0
1896,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1897,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1898,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1899,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1900,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,7,7,0,1
1901,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1902,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1903,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1904,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1905,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1906,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1907,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1908,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1909,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1910,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1911,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1912,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
1913,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1914,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1915,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1916,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1917,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1918,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1919,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1920,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1921,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1922,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1923,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1924,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
1925,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1926,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1927,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1928,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1929,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1930,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1931,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1932,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1933,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1934,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1935,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1936,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
1937,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1938,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1939,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1940,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1941,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1942,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1943,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1944,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1945,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1946,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1947,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1948,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
1949,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1950,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1951,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1952,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1953,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1954,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1955,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1956,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1957,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1958,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1959,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1960,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,7,7,0,1
1961,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1962,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1963,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1964,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1965,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1966,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1967,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1968,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1969,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1970,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1971,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1972,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,1
1973,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1974,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1975,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1976,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1977,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1978,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1979,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1980,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1981,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1982,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1983,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1984,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,1
1985,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1986,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1987,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1988,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1989,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
1990,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1991,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1992,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
1993,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1994,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1995,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
1996,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,1
1997,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1998,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
1999,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2000,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2001,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
2002,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2003,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
2004,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
2005,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2006,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2007,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2008,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,0
2009,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2010,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2011,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2012,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2013,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
2014,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2015,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2016,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
2017,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2018,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2019,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2020,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,7,7,0,0
2021,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2022,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2023,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2024,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2025,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
2026,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2027,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2028,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
2029,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2030,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2031,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2032,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
2033,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2034,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2035,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2036,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2037,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
2038,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2039,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2040,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,1
2041,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2042,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2043,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2044,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
2045,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2046,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2047,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2048,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2049,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
2050,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2051,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2052,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2053,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2054,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2055,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2056,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
2057,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2058,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2059,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2060,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2061,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0
2062,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2063,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2064,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2065,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2066,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2067,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2068,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
2069,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2070,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2071,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2072,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2073,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2074,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2075,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2076,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2077,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2078,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2079,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2080,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,7,7,0,0
2081,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2082,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2083,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2084,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2085,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2086,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2087,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2088,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2089,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2090,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2091,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2092,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2093,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2094,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0
2095,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2096,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2097,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2098,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2099,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2100,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2101,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2102,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2103,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2104,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2105,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2106,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
2107,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2108,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2109,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2110,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2111,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2112,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2113,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2114,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2115,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2116,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2117,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2118,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
2119,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2120,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2121,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2122,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2123,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2124,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2125,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2126,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2127,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2128,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2129,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2130,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
2131,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2132,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2133,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2134,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2135,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2136,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2137,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2138,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2139,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2140,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2141,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2142,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
2143,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2144,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2145,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2146,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2147,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2148,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2149,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2150,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2151,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2152,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2153,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2154,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,1,7,0,0
2155,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2156,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2157,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2158,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2159,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
